text,label,english
"«oz-де өтетін wrc раллиіне 2 қатысудың қажеті бар ма? lucozade energy-мен бірге! 61200 (25p) нөміріне rally le мәтіні бар sms жіберіңіз, бумаларды қараңыз немесе lucozade.co.uk/wrc & itcould u!» ,,,",0,"""got what it takes 2 take part in the wrc rally in oz? u can with lucozade energy! text rally le to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!"",,,"
"джорданның ақысыз сексуалды суретін ur up mobile арқылы секс жасаңыз! babe-ге 88600 нөміріне sms жолдаңыз. әрбір әйел сексуалды келбетті алады! pocketbabe.co.uk тағы 4 сурет. 16 å £ 3 / wk 087016248 ,,,",0,"sex up ur mobile with a free sexy pic of jordan! just text babe to 88600. then every wk get a sexy celeb! pocketbabe.co.uk 4 more pics. 16 å£3/wk 087016248,,,"
"сізде 1 жаңа дауыстық пошта бар. 08719181503 қоңырау шалыңыз ,,,",0,"you have 1 new voicemail. please call 08719181503,,,"
"500 фунт стерлингті құрайтын ықшам дискіні 4 жылдық жеткізілімнен ұтып алыңыз және біздің 87066 ts & cs-ке www.ldew.com.subs16 + 1win150ppmx3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",0,"win a year supply of cds 4 a store of ur choice worth å£500 & enter our å£100 weekly draw txt music to 87066 ts&cs www.ldew.com.subs16+1win150ppmx3,,,"
"«sim абоненті ретінде сіз бонусты алуға дайынсыз! оны есігіңізге жеткізіңіз, талап ету үшін ok сөзін no: 88600 нөміріне жазыңыз. 150p / msg, exp. 30apr» ,,,",0,"""as a sim subscriber, you are selected to receive a bonus! get it delivered to your door, txt the word ok to no: 88600 to claim. 150p/msg, exp. 30apr"",,,"
"сізде 1 жаңа дауыстық пошта бар. 08719181513 нөміріне хабарласыңыз. ,,,",0,"you have 1 new voicemail. please call 08719181513.,,,"
"№ 1 nokia tone 4 ur mob әр апта сайын! nok нөмірін 87021 нөміріне жіберіңіз. 1-ші тонна тегін! сондықтан қазір txtin алыңыз және достарыңызға айтыңыз. 150р / тонна. 16 жауап hl 4info ,,,",0,"no. 1 nokia tone 4 ur mob every week! just txt nok to 87021. 1st tone free ! so get txtin now and tell ur friends. 150p/tone. 16 reply hl 4info,,,"
"сіз жеңімпазсыз, u арнайы таңдалған, 2 фунт стерлингке қолма-қол ақша алады немесе 4 * демалыс (рейстер inc) тірі оператормен сөйлеседі 2 шағым 0871277810810 ,,,",0,"you are a winner u have been specially selected 2 receive å£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,,,"
"сіздің аты-жөніңіз бен мекен-жайыңызбен жауап беріңіз, сонда сіз бір аптадан кейін әр түрлі ғаламдық жерлерде www.phb1.com мекен-жайы бойынша ақысыз тұруды қабылдайсыз, тел.: 08700435505150p ,,,",0,"reply with your name and address and you will receive by post a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p,,,"
"біздің å 250 фунт стерлингке ақысыз кіру қазір 84128 нөміріне enter сөзін жіберіңіз. 18 t&c www.textcomp.com қамқорлық 08712405020. ,,,",0,"free entry into our å£250 weekly comp just send the word enter to 84128 now. 18 t&c www.textcomp.com cust care 08712405020.,,,"
"сізді жедел хабарлама күтіп тұрғандықтан, тез арада 08712402779 қоңырауын сұраймыз ,,,",0,"please call 08712402779 immediately as there is an urgent message waiting for you,,,"
"«аш гей жігіттер аштықты сезінеді, қазір 4-тен. 08718730555 нөміріне 10 р / мин. қоңырау шалыңыз. мәтінді тоқтату үшін 08712460324 (10p / min)» ,,,",0,"""hungry gay guys feeling hungry and up 4 it, now. call 08718730555 just 10p/min. to stop texts call 08712460324 (10p/min)"",,,"
"u қазір 2 телефон ала аласыз ба? мен сұхбаттасқым келеді 2 орнатқым келеді кездесулер мені қазір 09096102316 нөміріне қоңырау шалыңыз, мұнда сіз 2moro luv jane xx callså £ 1 / minmoremobsemspobox45po139wa ,,,",0,"can u get 2 phone now? i wanna chat 2 set up meet call me now on 09096102316 u can cum here 2moro luv jane xx callså£1/minmoremobsemspobox45po139wa,,,"
"желі операторы. қызмет ақысыз. t & c-ге келу үшін 80488.biz ,,,",0,"network operator. the service is free. for t & c's visit 80488.biz,,,"
"2 жаңа дыбыс + 2 логотип + музыкалық жаңалықтар үшін несиелеріңізбен джемстер видеосунд алтын клубынан рахат алыңыз! jamster.co.uk сайтынан көбірек көңіл көтеру! 16 + тек көмек пе? қоңырау: 09701213186 ,,,",0,"enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jamster.co.uk! 16+only help? call: 09701213186 ,,,"
"«3 lions england тонын алыңыз, lionm 4 mono немесе lionp 4 poly жауап беріңіз. 4 тағы 2 www.ringtones.co.uk, түпнұсқасы n жақсы. 3gbp желісінің операторының тарифтері қолданылады» ,,,",0,"""get 3 lions england tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. tones 3gbp network operator rates apply"",,,"
"«ең жаңа win ûïхарри поттер мен феникс орденін жеңіп алыңыз (5-кітап) харри деп жауап беріңіз, 5 сұраққа жауап беріңіз - оқырмандар арасында бірінші болу мүмкіндігі!» ,,,",0,"""win the newest ‰ûïharry potter and the order of the phoenix (book 5) reply harry, answer 5 questions - chance to be the first among readers!"",,,"
"ур балансы қазір 500 фунтты құрайды. ur келесі сұрақ: 80-жылдары 'uptown girl' әнін кім айтқан? 2 жауап txt ur 83600 нөміріне жауап. сәттілік тілеймін! ,,,",0,"ur balance is now å£500. ur next question is: who sang 'uptown girl' in the 80's ? 2 answer txt ur answer to 83600. good luck!,,,"
"«иорданиядағы free2day сексуалды джордж күніндегі сурет! 89080-ге дейінгі суретті жіберіп алмау керек, содан кейін әрбір келеңсіз адам бар! тағы 4 сурет c pocketbabe.co.uk 0870241182716 å £ 3 / wk» ,,,",0,"""free2day sexy st george's day pic of jordan!txt pic to 89080 dont miss out, then every wk a saucy celeb!4 more pics c pocketbabe.co.uk 0870241182716 å£3/wk"",,,"
"«hot live fantasies қазір қоңырау шалыңыз 08707509020 тек минутына 20p ntt ltd, po box 1327 croydon cr9 5wb 0870..k» ,,,",0,"""hot live fantasies call now 08707509020 just 20p per min ntt ltd, po box 1327 croydon cr9 5wb 0870..k"",,,"
"«аюлар пик ник, және том, пит және ... дик. шын мәнінде, барлық типтер гей-чат арқылы фотосуреттерді жүктеуге тырысады 08718730666 (10p / min). 2 мәтіндік мәтін 08712460324 нөміріне қоңырау шалады» ,,,",0,"""bears pic nick, and tom, pete and ... dick. in fact, all types try gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324"",,,"
"«2004 жылдан бастап 500 жаңа ұялы телефон, бару керек! txt: nokia-дан no: 89545-ке дейін және өзіңіздікін жинаңыз! тек 1 £ -дан бастап www.4-tc.biz 2optout 087187262701.50gbp / mtmsg18 txtauction» ,,,",0,"""500 new mobiles from 2004, must go! txt: nokia to no: 89545 & collect yours today!from only å£1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 txtauction"",,,"
"double minus & double txt & 1/2 linerental бағасы соңғы қызғылт сары bluetooth мобильді телефондарында. ең соңғы ұсыныстар үшін mobileupd8 қоңырау шалыңыз. 08000839402 немесе call2optout / lf56 ,,,",0,"double mins & double txt & 1/2 price linerental on latest orange bluetooth mobiles. call mobileupd8 for the very latest offers. 08000839402 or call2optout/lf56,,,"
"№ 1 nokia tone 4 ur mob әр апта сайын! nok нөмірін 87021 нөміріне жіберіңіз. 1-ші тонна тегін! сондықтан қазір txtin алыңыз және достарыңызға айтыңыз. 150р / тонна. 16 жауап hl 4info ,,,",0,"no. 1 nokia tone 4 ur mob every week! just txt nok to 87021. 1st tone free ! so get txtin now and tell ur friends. 150p/tone. 16 reply hl 4info,,,"
"«o2 пайдаланушысы үшін шығыс, маңызды ақпарат. бүгін сіздің сәтті күніңіз! 2 негізінен кіру үшін http://www.urawinner.com сіздерді күтіп отырған сүрприз бар»",0,"""urgent, important information for o2 user. today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting for you"",,,"
"құрметті u сізді xchat-қа шақырды. бұл сізбен байланысуға соңғы әрекетіміз! 86688 нөміріне chat жіберу 150p / msgrcvdhg / suite342 / 2lands / row / w1j6hl ldn 18 ж. ,,",0,"dear u've been invited to xchat. this is our final attempt to contact u! txt chat to 86688 150p/msgrcvdhg/suite342/2lands/row/w1j6hl ldn 18 yrs,,,"
"құттықтаймыз, 500 фунт стерлингке cd сыйлыққа және 2 тегін £ 87066 tncs www.ldew.com 1 win150ppmx3age16-ге арналған music матч ұтыс ойыны",0,"congratulations ur awarded either å£500 of cd gift vouchers & free entry 2 our å£100 weekly draw txt music to 87066 tncs www.ldew.com 1 win150ppmx3age16,,,"
"сатуға арналған - арсеналды дартборд. жағдайы жақсы, бірақ екі еселенбейді!",0,"for sale - arsenal dartboard. good condition but no doubles or trebles!,,,"
"1-ші аптаның ақысыз кіруі 2 textpod 4 мүмкіндігі 2gb 40gb ipod немесе әр wk үшін 250 фунт стерлинг ұтып алады. 84128 ts & cs нөміріне pod жіберу www.textpod.net custcare 08712405020. ,,,",0,"free 1st week entry 2 textpod 4 a chance 2 win 40gb ipod or å£250 cash every wk. txt pod to 84128 ts&cs www.textpod.net custcare 08712405020.,,,"
"тіркелген оптина жазылушысы ретінде 4 å 100 фунт стерлингке арналған ваучер bbc диаграммаларындағы 80062 whats no1 нөміріне дұрыс жауап алынғаннан кейін енгізіледі ,,,",0,"as a registered optin subscriber ur draw 4 å£100 gift voucher will be entered on receipt of a correct ans to 80062 whats no1 in the bbc charts,,,"
"ақыры жаз! бір жыл ішінде сексуалды синглдермен сөйлесуді немесе флирт жасағыңыз келеді ме? matched алу үшін дәл қазір summer деп жауап беріңіз. тегін 2 қосылу. optout txt stop анықтамасы08714742804 ,,,",0,"summers finally here! fancy a chat or flirt with sexy singles in yr area? to get matched up just reply summer now. free 2 join. optout txt stop help08714742804,,,"
"claire міне, мен қазір жалғызмын және 2nite-ден асып түскім келеді ме? қазір сөйлесіңіз 09099725823 үміт 2 cu luv claire xx callså £ 1 / minmoremobsemspobox45po139wa ,,,",0,"claire here am havin borin time & am now alone u wanna cum over 2nite? chat now 09099725823 hope 2 c u luv claire xx callså£1/minmoremobsemspobox45po139wa,,,"
"бір қоңырау үнін сатып алдыңыз, енді құны 3 фунт болатын мәтіндер алуыңызға болады, және т.б.",0,"bought one ringtone and now getting texts costing 3 pound offering more tones etc,,,"
"«09066362231 срочно! сіздің ұялы телефоныңыз no 07xxxxxxxxx 02.06.02 ж. аралығында £ 2000 бонустық қоңырау шалушы сыйлығына ие болды! бұл сізге қол жеткізудің екінші әрекеті! тез арада 09066362231 нөміріне қоңырау шалыңыз!» ,,,",0,"""09066362231 urgent! your mobile no 07xxxxxxxxx won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call 09066362231 asap!"",,,"
"«сіз 07801543489-ға nokia phone-ға, 40 гб-дық ipod mp3 ойнатқышына немесе 500 фунт стерлингке кепілдік беріледі! мәтіндік сөз: жоқ: 83355 нөміріне жинау! tc-llc ny-usa 150p / mt msgrcvd18 +» ,,,",0,"""you 07801543489 are guaranteed the latests nokia phone, a 40gb ipod mp3 player or a å£500 prize! txt word:collect to no:83355! tc-llc ny-usa 150p/mt msgrcvd18+"",,,"
"сәлем, оның lucy hubby күні бойы кездесулерде fri & i will b alone in hotel u сәнді зире? pls msg қалдырады 2 күн 09099726395 lucy x callså £ 1 / minmobsmorelkpobox177hp51fl ,,,",0,"hi its lucy hubby at meetins all day fri & i will b alone at hotel u fancy cumin over? pls leave msg 2day 09099726395 lucy x callså£1/minmobsmorelkpobox177hp51fl,,,"
"«сіздің есептік жазбаңызға 500 тегін мәтіндік хабарламалар жіберілді. белсендіру үшін сөзді мәтінмен жіберіңіз: несие №: 80488 т & к-ға www.80488.biz» ,,,",0,"""your account has been credited with 500 free text messages. to activate, just txt the word: credit to no: 80488 t&cs www.80488.biz"",,,"
"«sms. ac jsco: энергия өте жоғары, бірақ сіз оны қай жерде 2 арнамен өткізетінін білмеуіңіз мүмкін. 2 күндік көшбасшылық қабілеттер мықты. психикалық? жауап ans w / сұрақ. аяқтау? жауап endo ақо» ,,,",0,"""sms. ac jsco: energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. psychic? reply ans w/question. end? reply end jsco"",,,"
"«hot live fantasies қазір қоңырау шалады 08707509020 минутына 20p ntt ltd, po box 1327 croydon cr9 5wb 0870 - бұл ұлттық тарифтік қоңырау» ,,,",0,"""hot live fantasies call now 08707509020 just 20p per min ntt ltd, po box 1327 croydon cr9 5wb 0870 is a national rate call"",,,"
"дауыс бергеніңіз үшін рақмет. енді ұялы телефоныңызда караокемен жұлдыздармен бірге ән айтыңыз. тегін сілтеме үшін қазір sing деп жауап беріңіз. ,,,",0,"thanks for the vote. now sing along with the stars with karaoke on your mobile. for a free link just reply with sing now.,,,"
"біздің жаңа мобильді музыка қызметі қазір тікелей эфирде. тегін музыкалық ойнатқыш жақын арада келеді. тек танымал суретшілердің мазмұнын қарау үшін телефонға орнатыңыз. ,,,",0,"our brand new mobile music service is now live. the free music player will arrive shortly. just install on your phone to browse content from the top artists.,,,"
"«срочно! сіздің ұялы телефоныңызға 1/08/03 күні å £ 2000 бонустық қоңырау шалушы сыйлығы берілді! бұл біздің сізбен байланысудың екінші әрекеті! 0871-4719-523 box95qu bt ұлттық бағасына қоңырау шалыңыз» ,,,",0,"""urgent! your mobile no was awarded a å£2,000 bonus caller prize on 1/08/03! this is our 2nd attempt to contact you! call 0871-4719-523 box95qu bt national rate"",,,"
"сіз nokia 7250i ұтып алдыңыз. біздің тегін аукционды ұтып алған кезде алатындарыңыз осы. қатысу үшін қазір nokia-ны 86021 нөміріне жіберіңіз. hg / suite342 / 2lands row / w1jhl 16 + ,,,",0,"you have won a nokia 7250i. this is what you get when you win our free auction. to take part send nokia to 86021 now. hg/suite342/2lands row/w1jhl 16+,,,"
"«апельсинден сәлем. ойындарға, жаңалықтарға және спортқа 1 ай ақысыз қол жетімділік үшін, сонымен қатар 10 ақысыз мәтіндер мен 20 фотосуреттер үшін иә жауап беріңіз. шарттар қолданылады: www.orange.co.uk/ow» ,,,",0,"""hello from orange. for 1 month's free access to games, news and sport, plus 10 free texts and 20 photo messages, reply yes. terms apply: www.orange.co.uk/ow"",,,"
"қолма-қол ақша қалдығы қазіргі уақытта 500 фунтты құрайды - бұл ақшаны максималды ету үшін go-ды 86688 нөміріне тек 150р / мсг жіберіңіз. cc 08718720201 hg / suite342 / 2lands row / w1j6hl ,,,",0,"ur cash-balance is currently 500 pounds - to maximize ur cash-in now send go to 86688 only 150p/msg. cc 08718720201 hg/suite342/2lands row/w1j6hl,,,"
"sms аукционы - жаңа nokia 7250 бүгін 4 аукционда! аукцион тегін 2 қосылыңыз және қатысыңыз! nokia хабарламасын 86021 нөміріне жіберіңіз! hg / suite342 / 2lands row / w1j6hl ,,,",0,"sms auction - a brand new nokia 7250 is up 4 auction today! auction is free 2 join & take part! txt nokia to 86021 now! hg/suite342/2lands row/w1j6hl,,,"
"жеке! сіздің 2003 жылғы есептік мәлімдемеңізде өтелмеген 800 sim ұпайлары көрсетілген. 08719899230 нөміріне қоңырау шалыңыз: идентификатор коды: 41685 мерзімі аяқталады 07/11/04 ,,,",0,"private! your 2003 account statement for shows 800 un-redeemed s. i. m. points. call 08719899230 identifier code: 41685 expires 07/11/04,,,"
"тіркелген абонент ретінде 4 фунт стерлингке 100 фунт стерлингке лайықты жауап алынғаннан кейін ақша аударылады. келесі олимпиадалар қашан. 80062 нөміріне хабарлама жіберу ,,,",0,"as a registered subscriber yr draw 4 a å£100 gift voucher will b entered on receipt of a correct ans. when are the next olympics. txt ans to 80062,,,"
"срочно! сіздің ұялы телефоныңыздың нөміріне 2000 å фунт стерлинг кепілдік берілді. 09061790121 нөміріне қоңырау шалыңыз. 3030-шағым. жарамды 12 сағат ішінде тек 150 мин / мин ,,,",0,"urgent! your mobile number has been awarded with a å£2000 prize guaranteed. call 09061790121 from land line. claim 3030. valid 12hrs only 150ppm,,,"
"rt-king pro бейне клубы >> көмек керек пе? info@ringtoneking.co.uk немесе 08701237397 нөміріне қоңырау шалыңыз: www.ringtoneking.co.uk сайтында сіз 16-дан астам клубтық несие аласыз! ләззат алыңыз! ,,,",0,"rt-king pro video club>> need help? info@ringtoneking.co.uk or call 08701237397 you must be 16+ club credits redeemable at www.ringtoneking.co.uk! enjoy!,,,"
"u 2 іздейтін құпия жанкүйері бар, u-мен байланыс орнатып, оның кім екенін анықтаңыз * кім ur деп санайтынын анықтайды, 09058094599 нөміріне арнайы қоңырау шалыңыз ,,,",0,"u have a secret admirer who is looking 2 make contact with u-find out who they r*reveal who thinks ur so special-call on 09058094599,,,"
"500 тегін мәтіндік хабарламалар. тек 80488 нөміріне ok жазыңыз, сонда біз сіздің шотыңызға несие аламыз ,,,",0,"500 free text msgs. just text ok to 80488 and we'll credit your account,,,"
"«сізді 250 британдық ең жақсы қонақүйлердің біріне орналастыру үшін таңдады - ешқандай емес! демалыс құны å £ £ 350! талап ету үшін лондонға қоңырау шалыңыз 02072069400. bx 526, sw73ss» ,,,",0,"""you have been selected to stay in 1 of 250 top british hotels - for nothing! holiday worth å£350! to claim, call london 02072069400. bx 526, sw73ss"",,,"
"«eerie nokia әуендері 4u, көбінесе tone title 8007 дейін, мысалы tone dracula-ден 8007 атаулар: ghost, addamsfa, munsters, exorcist, twilight www.getzed.co.uk pobox36504w45wq 150p» ,,,",0,"""eerie nokia tones 4u, rply tone title to 8007 eg tone dracula to 8007 titles: ghost, addamsfa, munsters, exorcist, twilight www.getzed.co.uk pobox36504w45wq 150p"",,,"
"«0a $ networks компанияларға sms үшін есеп айырысуға мүмкіндік береді, сондықтан олар өздерінің жеткізушілері \» «» үшін жауап береді, «дүкен сол сияқты сататын нәрселеріне кепілдік беруі керек. bg» «» ,,",0,"""0a$networks allow companies to bill for sms, so they are responsible for their \suppliers\"""""","" just as a shop has to give a guarantee on what they sell. b. g."""""",,"
"freemsg: мен сізді 2-ге дейін ұнатамын деп үміттенемін! jst моб-мобиге ие болып, менің суретімді алғысы келеді ме? хабарламаны жіберіңіз немесе date-ге жауап беріңіз 82242 msg150p 2rcv hlp 08712317606 аялдама 82242 ,,,",0,"freemsg:feelin kinda lnly hope u like 2 keep me company! jst got a cam moby wanna c my pic?txt or reply date to 82242 msg150p 2rcv hlp 08712317606 stop to 82242,,,"
"«әр txt-де 250 фунт стерлингтен ұтып алу мүмкіндігіңіз үшін: 80608-ге дейінгі әрекет. t&c компаниясының www.movietrivia.tv сақтау қызметі 08712405022, 1x150p / wk» ,,,",0,"""for ur chance to win a å£250 cash every wk txt: action to 80608. t's&c's www.movietrivia.tv custcare 08712405022, 1x150p/wk"",,,"
"жалға! бұл u! u-мен байланысудың екінші әрекеті, ол 1250 фунт стерлингке ие болады 09071512433 b4 050703 t & csbcm4235wc1n3xx. callcost 150ppm ұялы байланыс. 7 фунт 50 ,,,",0,"rgent! this is the 2nd attempt to contact u!u have won å£1250 call 09071512433 b4 050703 t&csbcm4235wc1n3xx. callcost 150ppm mobilesvary. maxå£7. 50,,,"
"сәлем, егер сіз күндізгі уақытта 4 көңілді көңілді вив қызды келіншекпін, келесі аптада боспын қазір сөйлесу 2 сұрыптау уақыты 09099726429 janinexx callså £ 1 / minmobsmorelkpobox177hp51fl ,,,",0,"hi if ur lookin 4 saucy daytime fun wiv busty married woman am free all next week chat now 2 sort time 09099726429 janinexx callså£1/minmobsmorelkpobox177hp51fl,,,"
"срочно! біз у.-мен байланыс орнатуға тырысып жатырмыз, бүгінгі ұтыс ойынында сіз å 800 фунт стерлингке кепілдік алғаныңызды көрсетеді. 09050001295 нөміріне қоңырау шалыңыз. a21 талап. тек 12 сағат жарамды ,,,",0,"urgent! we are trying to contact u. todays draw shows that you have won a å£800 prize guaranteed. call 09050001295 from land line. claim a21. valid 12hrs only,,,"
"wap үшін ай сайынғы пароль. mobsi.com - 391784. wap телефоныңызды компьютермен емес пайдаланыңыз. ,,,",0,"monthly password for wap. mobsi.com is 391784. use your wap phone not pc.,,,"
"бүгінгі водафонның 0089-мен аяқталатын нөмірлері (менің соңғы төрт саным) å 350 фунт стерлингке ие болу үшін таңдалды. егер сіздің нөміріңіз сәйкес келсе, å 350 фунт сыйлығын алу үшін 09063442151 нөміріне қоңырау шалыңыз ,,,",0,"todays vodafone numbers ending with 0089(my last four digits) are selected to received a å£350 award. if your number matches please call 09063442151 to claim your å£350 award,,,"
"ақысыз қоңырау үні - апта сайынғы қоңырауға қосылыңыз - 1-ші аптада тегін алыңыз, subpoly нөмірін 81618-? 3 нөміріне жіберіңіз, sms-08718727870 ,,,",0,"free top ringtone -sub to weekly ringtone-get 1st week free-send subpoly to 81618-?3 per week-stop sms-08718727870,,,"
"sunshine quiz wkly q! альгарваның қай елде екенін білсеңіз, sony dvd-дің үздік ойнатқышын ұтып алыңыз? жіберу 82277 нөміріне. £ 1.50 sp: тайрон ,,,",0,"sunshine quiz wkly q! win a top sony dvd player if u know which country the algarve is in? txt ansr to 82277. å£1.50 sp:tyrone,,,"
"«тегін хабарлама. кешіріңіз, сіз 81303 нөміріне тапсырыс берген қызметті жеткізе алмадыңыз, себебі сіздің несиеңіз жеткіліксіз. қызмет алу үшін толтырыңыз.» ,,,",0,"""free msg. sorry, a service you ordered from 81303 could not be delivered as you do not have sufficient credit. please top up to receive the service."",,,"
"қатты live 121 чат 60 мин / мин. өз қызыңызды таңдап, live арқылы қосылыңыз. қазір 09094646899 нөміріне қоңырау шалыңыз! арзан чат ұлыбританияның ең үлкен тірі қызметі. vu bcm1896wc1n3xx ,,,",0,"hard live 121 chat just 60p/min. choose your girl and connect live. call 09094646899 now! cheap chat uk's biggest live service. vu bcm1896wc1n3xx,,,"
"мәссаған! the boys r back. бұл 2007 жылғы ұлыбритания турнирін қабылдаңыз. vip билеттерін ұтып алыңыз және vip club алдын ала тапсырыс беріңіз. club-ты 81303 нөміріне жіберіңіз. trackmarque ltd ақпараты @ vipclub4u. ,,,",0,"wow! the boys r back. take that 2007 uk tour. win vip tickets & pre-book with vip club. txt club to 81303. trackmarque ltd info@vipclub4u.,,,"
"«сәлем, бұл hotmix fm-тен қоңырау шалып жатқан мэнди салливан ... сіз пасха сыйлығының ұтыс ойынынан £ 5000,00 алуға шешім қабылдадыңыз ... 09041940223 телефонына 29/03/05 дейін талап ету үшін хабарласыңыз, әйтпесе сіздің сыйлығыңыз басқа біреу....»,,,",0,"""hi, this is mandy sullivan calling from hotmix fm...you are chosen to receive å£5000.00 in our easter prize draw.....please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else...."",,,"
"ur 2 бахамаға жетеді! 08081560665 нөміріне қоңырау шалыңыз және тірі оператормен сөйлесіп, тек 2000 £ cash 18 + фунт стерлингінен тұратын багам аралдары үшін круиздік маршрутты талап етіңіз. x мәтінін 07786200117 нөміріне шығару үшін ,,,",0,"ur going 2 bahamas! callfreefone 08081560665 and speak to a live operator to claim either bahamas cruise ofå£2000 cash 18+only. to opt out txt x to 07786200117,,,"
"біреу біздің танысу қызметімен байланыс орнатып, сіздің телефоныңызға кірді, себебі ол сізді қызықтырады! бұл кім екенін білу үшін 09111030116 стационарлық телефонынан қоңырау шалыңыз. pobox12n146tf15 ,,,",0,"someone has conacted our dating service and entered your phone because they fancy you!to find out who it is call from landline 09111030116. pobox12n146tf15,,,"
"сәлем, 07734396839 ibh тұтынушыларына адалдық туралы ұсыныс: txtauction-да тек 10 фунттан тұратын жаңа nokia6600 ұялы телефоны! мәтін сөзі: №: 81151-ге бастаңыз және өзіңіздікін алыңыз! 4t & ,,,",0,"hi 07734396839 ibh customer loyalty offer: the new nokia6600 mobile from only å£10 at txtauction!txt word:start to no:81151 & get yours now!4t&,,,"
"sms аукционы сіз nokia 7250i ұтып алдыңыз. біздің тегін аукционды ұтып алған кезде алатындарыңыз осы. қатысу үшін қазір nokia-ны 86021 нөміріне жіберіңіз. hg / suite342 / 2lands row / w1jhl 16 + ,,,",0,"sms auction you have won a nokia 7250i. this is what you get when you win our free auction. to take part send nokia to 86021 now. hg/suite342/2lands row/w1jhl 16+,,,"
"қазір freephone 0800 542 0578 нөміріне қоңырау шалыңыз! ,,,",0,"call freephone 0800 542 0578 now!,,,"
"space invaders 4-ті сатып алыңыз, arcade ойын консолін 2 жеңіп алыңыз. games arcade үшін 0 пернесін басыңыз (stap wap ақысы) o2.co.uk/games 4 шарттар + параметрлерді қараңыз. сатып алу жоқ ,,,",0,"buy space invaders 4 a chance 2 win orig arcade game console. press 0 for games arcade (std wap charge) see o2.co.uk/games 4 terms + settings. no purchase,,,"
"«кез-келген мақсатқа арналған несие - 500 фунт стерлингтен 75 000 фунтқа дейін. үй иелері + жалға алушылар қош келдіңіз. сізден бұрын бас тартылған ба? біз сізге әлі де көмектесе аламыз. тегін 0800 1956669 нөміріне қоңырау шалыңыз немесе» көмек «деген мәтіні бар хабарлама жіберіңіз» ,,,",0,"""loan for any purpose å£500 - å£75,000. homeowners + tenants welcome. have you been previously refused? we can still help. call free 0800 1956669 or text back 'help'"",,,"
"үлкен ағайынның ескертуі! компьютер сізді 10 мың ақшаға немесе # 150 ваучерге таңдады. 09064018838 нөміріне қоңырау шалыңыз. ntt пошта жәшігі cro1327 18+ bt стационарлық құны 150ppm ұялы телефондар әр түрлі ,,,",0,"big brother alert! the computer has selected u for 10k cash or #150 voucher. call 09064018838. ntt po box cro1327 18+ bt landline cost 150ppm mobiles vary,,,"
"«win: біздің жеңімпазымыз бар! т.фоули мырза ipod ұтып алды! жақында қызықты сыйлықтар бар, сондықтан ur mobile-ды бақылап отырыңыз немесе www.win-82050.co.uk сайтына кіріңіз» ,,,",0,"""win: we have a winner! mr. t. foley won an ipod! more exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk"",,,"
"бүгінгі күні voda нөмірі 1225 болып аяқталады, олар 50 фунт стерлинг алады. егер сізде сәйкестік болса, шағым кодын келтіре отырып, 08712300220 нөміріне қоңырау шалыңыз 3100 стандартты тарифтік қосымшаны ,,,",0,"todays voda numbers ending 1225 are selected to receive a å£50award. if you have a match please call 08712300220 quoting claim code 3100 standard rates app ,,,"
"«телефоныңызға ең ыстық суреттер! мені ылғалдандыру және қалауды көріңіз, тек сіз үшін xx суреттерді 89555 нөміріне жазыңыз! txt құны 150p мәтін операторы g696ga 18 xxx» ,,,",0,"""hottest pics straight to your phone!! see me getting wet and wanting, just for you xx text pics to 89555 now! txt costs 150p textoperator g696ga 18 xxx"",,,"
"«чакты бұзу. баға бөлігінде 121 чат бөлмесіне артқы есіктен кіруді алыңыз. neo69 жауап беріңіз немесе 09050280520 нөміріне қоңырау шалыңыз, кешкі 25-ке жазылыңыз. dps, bcm box 8027 ldn, wc1n3xx» ,,,",0,"""hack chat. get backdoor entry into 121 chat rooms at a fraction of the cost. reply neo69 or call 09050280520, to subscribe 25p pm. dps, bcm box 8027 ldn, wc1n3xx"",,,"
"«тегін nokia немесе motorola 12-сі 1/2-ге дейінгі бағамен, 500 тегін x-net минуты мен 100 мәтін / минуты ақысыз *. mobileupd8 нөміріне 08001950382 нөміріне қоңырау шалыңыз немесе 2optout / d3wv қоңырауына қоңырау шалыңыз» ,,,",0,"""free nokia or motorola with upto 12mths 1/2price linerental, 500 free x-net mins&100txt/mth free b'tooth*. call mobileupd8 on 08001950382 or call 2optout/d3wv"",,,"
