,text,label,english
63,"қазақстанның басым бөлігі антициклон ықпалында болады, соған байланысты жауыншашынсыз ауарайы сақталады тек солтүстікбатыста және солтүстікте атмосфералық фронтальді бөліктерінің өтуіне байланысты найзағаймен жаңбыр жауады, солтүстікбатыстың кей жерінде түнде жауыншашын жаңбыр, жылбысқы қар , солтүстіктебұршақ жаууы ықтимал кей жерде республика бойынша тұман күтіледі, жел күшейеді, оңтүстікбатысташаңды дауыл таңертең және күндіз қызылорда, күндіз ақмола, солтүстік қазақстан облыстарының кей жерінде найзағай күтіледі, жел м с күшейеді, қызылорда облысында екпіні м с, солтүстік қазақстан облысында бұршақ жаууы ықтимал қостанай облысының кей жерінде найзағай күтіледі, тұман, күндіз жел күшейеді, күші м с жамбыл, маңғыстау, ақтөбе облыстарының кей жерінде тұман, жел күшеюі күтіледі, күші м с, маңғыстау облысындашаңды дауыл атырау, батыс қазақстан, түнде алматы облыстарының кей жерінде тұман күндіз қарағанды облысының кей жерінде жел күшейеді, күші м с түркістан облысының басым бөлігінде, қызылорда облысының шығысында, жамбыл облысының батысында және қарағанды облысының оңтүстікшығыс бөлігінде, батыс қазақстан облысының онтүстікшығысында, шығыс қазақстан облысының солтүстікшығыс бөлігінде өте жоғары өрт қаупі сақталады ",0,"most of kazakhstan will be under the influence of anticyclones, due to which the weather will remain without precipitation only in the northwest and north there will be thunderstorms due to the passage of atmospheric fronts, in some parts of the northwest there will be precipitation at night rain, sleet , in the north hail fog is expected in some parts of the country, strong winds, dust storms in the southwest thunderstorms are expected in the morning and in the afternoon in kyzylorda, in the afternoon in some parts of akmola and north kazakhstan regions, the wind will increase to m s, gusts will reach m s in kyzylorda oblast and hail in north kazakhstan oblast in some parts of kostanay region, thunderstorms , fog, strong winds in the afternoon, m s are expected in some parts of zhambyl, mangistau and aktobe oblasts, fog and strong winds of m s are expected, in mangistau oblast dust storms atyrau, west kazakhstan, at night in some parts of almaty region in the afternoon, in some places of karaganda region, the wind will increase to m s extreme fire danger remains in most of turkestan oblast, east of kyzylorda oblast, west of zhambyl oblast and southeastern part of karaganda oblast, southeast of west kazakhstan oblast , northeastern part of east kazakhstan oblast "
64,"стокгольмде химия саласы бойынша нобель сыйлығының иегерлері анықталды биыл бұл сыйлық литийион аккумуляторын ойлап тапқан үш ғалым джон гудэнаф ақш , стэнли уиттинхэм ұлыбритания және акира синоға жапония берілді бұл химикғалымдардың ашқан жаңалықтарының арқасында жеңіл аккумулятор пайда болған литийион аккумуляторы тек ұялы телефон ғана емес, электромобильдерді де зарядтайды өткен жылы химия бойынша нобель сыйлығын америка ғалымдары фрэнсис арнольд ферменттер эволюциясы саласында жүргізген зерттеулері үшіні , джордж смит пен грегори уинтер пептид пен антиденені зерттегені үшін алған бұл ғалымдардың зерттеулері жасушалар мен микробтардың үш өлшемді кескінін өте жоғары сапада жасауға мүмкіндік береді нобель сыйлығын швед өнертапқышы әрі өнеркәсіпші альфред нобель тағайындаған бұл сыйлық пен оның бір миллион долларға жуықтайтын ақшалай жүлдесі альфред нобель қайтыс болған күн желтоқсанда табысталады осы аптада бейбітшілік және әдебиет бойынша нобель сыйлығының лауреаттары анықталады биыл әдебиет бойынша сыйлық екі адамға табысталады былтыр жыныстық бопсалау дауынан кейін әдебиет саласы бойынша нобель сыйлығы берілмеген ",0,"the winners of the nobel prize in chemistry have been announced in stockholm this year, the prize was awarded to three scientists who invented the lithiumion battery john goodenaf usa , stanley whitti nham uk and akira yoshino japan thanks to the discoveries of chemists, a lightweight battery was created lithiumion batteries charge not only mobile phones, but also electric cars last year, the nobel prize in chemistry was won by american scientists francis arnold for his research on the evolution of enzymes , george smith and gregory winter for his research on peptides and antibodies the research of these scientists allows to create threedimensional images of cells and microbes with the highest quality the nobel prize was awarded by the swedish inventor and industrialist alfred nobel the prize and its nearly million cash prize will be awarded on december , the day alfred nobel died this week , the winners of the nobel peace and literature prize will be announced this year the prize for literature will be awarded to two people the nobel prize in literature was not awarded last year after a sexual harassment scandal "
65,"ал тимур құлыбаев қбфның құрметті президенті болып сайланды бұл туралы baigenewskz хабарлады қазақстандық танымал кәсіпкер кеңес рақышев қазақстан бокс федерациясының президенті болып сайланды бұған дейін бұл қызметті қр ұок басшысы тимур құлыбаев атқарған мұндай шешім елордада өткен спорттық федерацияның конференциясында қабылданды сонымен қатар, қазақстан бокс федерациясы мүшелерінің шешімімен тимур құлыбаев қбфның құрметті президенті болып сайланды ",0,"timur kulibayev was elected honorary president of kbf this was reported by baigenewskz famous kazakh businessman kenes rakishev was elected president of the boxing federation of kazakhstan earlier, this position was held by the head of the noc rk timur kulibayev this decision was made at a conference of the sports federation in the capital in addition, by the decision of the members of the boxing federation of kazakhstan, timur kulibayev was elected honorary president of kbf "
66,"тректегі велоспорттан қазақстан командасының мүшелері таиландта өткен азия кубогінде жеңіс тұғырынан көрінді, деп хабарлады olympickz әзен ғабиден омниум бойыша алтын жүлдегер атанса, асылхан тұрар осы бәсекеде күміске қол жеткізді жекелей сында игорь юсифов топ жарды мэдисон бойынша асылхан тұрар мен игорь юсифов бірінші орынды иеленді ",0,"members of kazakhstan s track and field cycling team won the asian cup in thailand , olympickz reports azen gabi won the gold medal in the omnium , asylkhan turar won the silver medal in the competition igor yusifov won the individual competition asylkhan turar and igor yusifov took the first place in madison "
67,"елордалық тұрғын үйге зәру отбасылардың қажеттілігін өтеу мақсатында алдағы жыл көлемінде млрд теңге бөлінеді, деп хабарлады қр индустрия және инфрақұрылымдық даму министрлігінің баспасөз қызметі қалалық әкімдік есебінде баспанаға мұқтаж мың адам бар, оның мыңы әлеуметтік осал топқа жататын азамат олардың жылдар аралығында баспанамен қамтамасыз ету мақсатындағы кешенді бағдарлама аясында , млрд теңге бөлу қарастырылуда , деді қр индустрия және инфрақұрылымдық даму вицеминистрі қайырбек өскенбаев министр орынбасарының сөзінше, биыл нұрлы жер бағдарламасы аясында сатып алымсыз жалға берілетін пәтермен елордалық отбасы қамтамасыз етіледі оның ішінде көпбалалы отбасы, жас және әлеуметтік осал топқа жататын отбасы кіреді , деді ол ",0," billion tenge will be allocated over the next years to meet the needs of families in need of housing in the capital, the press service of the ministry of industry and infrastructure development reports billion tenge will be allocated for their housing within the comprehensive program for , kairbek uskenbayev, vice minister of industry and infrastructure development of kazakhstan , said families of the capital will be provided with apartments of them are large families, young people and socially vulnerable families, he said "
68,"мал шаруашылығымен айналысатын ақтөбелік шаруаларды субсидиялау үшін биыл млрд млн теңгеден астам қаржы бөлінген, деп хабарлайды хабар алайда, қолдауға лайық қожалықтарға көмектесу үшін бұл қаражат жеткіліксіз себебі, жергілікті бюджеттен қарастырылған ақшаның жартысына жуығы өткен жылдың қарызын өтеуге жұмсалған ал, субсидия алуға мүмкіндігі бар асыл тұқымды мал өсіріп отырған және өнім өндіріп өткізуді тұрақты жолға қойған шаруашылықтардың саны артып келеді тек биылдың өзінде облысқа шетелдерден мың бас ірі қара мен мың қой әкелу жоспарланған сондықтан да мамандар қосымша , млрд қаржы қажет деп отыр бұл үшін тиісті министрліктерге өтінімдер жолданған ал, әзірге мыңнан астам шаруашылықтарға субсидия төленген нұрлыбек әлімбеков, облыстық ауыл шаруашылығы басқармасының бас маманы республикадан , млрд қаражат сұрап отырмыз бірақ өтінімдер әлі мақұлданған жоқ млрд млн электронды форматта өтінімдер түсіп отыр тағы да қаржы институттары арқылы мал импорттаймыз деп млрд млнға өтінімдер бар сонымен қосқан кезде млрд млн өтінімдеріміз бар игеретін егер қосымша қаражат бөлінген жағдайда ",0,"this year, more than billion million tenge has been allocated to subsidize aktobe farmers engaged in animal husbandry, khabar reports however, these funds are not enough to help farms that need support this is due to the fact that about half of the money provided from the local budget was spent to repay last year s debt and the number of farms that are able to receive subsidies, breeding livestock and establishing stable sales is growing this year alone, it is planned to import thousand head of cattle and thousand sheep from abroad therefore, experts say that an additional billion is needed applications have been sent to the relevant ministries so far, subsidies have been paid to more than a thousand farms nurlybek alimbekov, chief specialist of the regional department of agriculture we are asking the country for billion tenge but the applications have not been approved yet billion million applications are received in electronic format there are also billion million applications for the import of livestock through financial institutions in addition, we have billion million applications if additional funds are allocated "
69,"руандалық mara phones компаниясы африкада өндірілетін алғашқы смартфонды шығара бастады mara x және mara z атты жаңа екі модельдің сериялы өндірісі басталды, деп жазды the new times олар android операциялық жүйесін пайдаланады руандалық өндірушілердің айтуынша, олардың жаңа өнімі samsungтың аналогтық өнімдерімен бәсекеге түсе алады ",0,"rwandan company mara phones has launched the first smartphone made in africa serial production of two new models, mara x and mara z, has begun, according to the new times they use the android operating system according to rwandan manufacturers, their new product can compete with analog products from samsung "
70,"эквадор президенті ленин морена ел үкіметін китодан гуаякиль қаласына көшіріп алды елде наразылық шарасы белең алып, бас көтерген ел астанасына бет алған соң мемлекет басшысы осындай қадамға барған эквадор халқы жанармай бағасының қымбаттауына наразы олар жолжөнекей барлығын өртеп, тәртіп сақшыларымен ашық қақтығысқа түсті алдын ала ақпар бойынша китоға қарай мың халық жолға шыққан ленин морена басқа қалаға қашып кеткеннен бөлек, елде күндік төтенше жағдай режимін енгізді ал бұл заң жобасынан бас тартпайтынын алға тартып отыр эквадорды жанармай ереуілдері жайлағанына бүгін алтыншы күн жаппай наразылық шараларынан қоғамдық көлік қатынастары тоқтатылды тәртіп сақшыларымен қақтығыстан бір адам көз жұмды адам жараланған олардың басым бөлігі эквадордың қорғаныс күштері қызметкерлері тағы наразы тұрғын темір торға қамалды бұл орайда мемлекет басшысы ленин морена мәселені шешуді емес, өз өмірін аман алып қалуды ойласа керек елдің түкпіртүкпірінен көтерілген жұрт ел астанасы китоға бағыт алғанын естіп, ондағы үкіметті гуаякильге көшіріп алды одан бөлек, бейнеүндеу жариялады оның сөзінше, елдегі ереуілдердің артында экспрезидент раффаэль корреа мен венесуэла президенті николас мадуро тұр ленин морено, эквадор президенті отандастар, мен гуаякиль қаласына көштім өзімнің конституциялық өкілеттілігіме сай үкімет резиденциясы да осында ауысты мен үшін эквадорлықтардың бейбіт өмірі мен тыныштығы бірінші орында соңғы күндері ереуілге шыққан халық үкметтің шешіміне қарсы шығып отыр дегенмен наразылық акциялары кезіндегі тонау, ұрыпсоғу, вандализмді көріп, ереуілдерде саяси мақсат барын түсіндік корреа мен мадуро жағдайды пайдаланып, мемлекетте төңкеріс ұйымдастырмақ бөгде біреудің жетегінде кетіп, ел тұтастығына зиян келтірмеуді ойлау керек қауіпсіз жерге көшіп, үндеу жариялаған мемлекет басшысының сөзіне құлақ асқан жан жоқ китоға жол тартқан ереуілшілер полиция учаскесін өртеп жіберді конгресс ғимаратын қоршап алды тағы бірнеше ондаған тәртіп сақшысы мен әскерилерді кепілге алған одан бөлек, petroamazonas ep мемлекеттік мұнай компаниясының үш өндіріс орнын басып алған салдарынан зауыттардың жұмысы тоқтап, мұнай өндірісі күніне мың баррельге қысқарды блиц үкімет ойына келгенін жасап бітті жанармай мен дизель бағасының қымбаттауы онсызда жағдайы жоқ халықтың қалтасына айтарлықтай ауыр болады байларды қолдап, кедейлерге салмақ салуды қою керек отын бағасының қымбаттауы тек жүргізушілер үшін емес, барлық халық үшін ауырпашылық әкеледі жанармай қымбаттаса, бәрі қымбаттайды айналып келгенде қарапайым тұрғындар зардап шегеді эквадордағы жаппай ереуілдер үкіметтің шешімінен соң басталған еді ленин морена бастаған билік өкілдері жанармай субсидиясын алып тастау туралы құжатқа қол қояды мақсат ел экономикасын тұрақтандыру үшін қазынадан субсидияға бөлінетін , млрд доллар қаржыны үнемдеп қалу одан бөлек, эквадор халықаралық валюта қорынан алған , млрд доллар несие аларда мемлекеттік шығынды қысқартуға уәде берген осылайша, эквадордың байырғы тұрғындары мен фермерлер дегенінен қайтар емес шынында елдегі жанармай құны бұл заң жобасынан кейін бірден екі есеге қымбаттаған тасымалға тәуелді азықтүлік, дәрідәрмектердің бағасы да құбыла түскен десе де, үкімет бұл жоба елдің дағдарыстан шығып, экономикасы тұрақтануы үшін қажет дегенді алға тартады хуан себастьян ролдан, президент әкімшілігінің хатшысы ереуілге елдегі тұрғындар жауапты себебі мемлекет бұл қадамға елдегі жағдайды жақсарту үшін барып отыр бұл халық пен үкімет арасындағы текетірес емес агрессияға жол беріп, өз еліміздің келбетіне зиян келтірмейік эквадордағы бүгінгі жағдай осындай халық билік пен халықаралық валюта қоры өзара ауыз жаласып отыр дейді президент ленин морена болса корреа мен мадуро бірігіп өзін биліктен кетіргісі келетінін айтады ал халықаралық ұйымдар әзірге үнсіз отыр ереуілшілер қазан күні ел астанасында мың адамның қатысуымен наразылық шарасын өткізуді жоспарлап отыр ",0,"ecuador s president lenin morena has relocated the country s government from quito to guayaquil the move comes after protests erupted in the country s capital the people of ecuador are dissatisfied with the rise in fuel prices they set fire to everything along the way and openly clashed with police according to preliminary data, , people set out for quito in addition to fleeing to another city, lenin morena imposed a day state of emergency in the country this is the sixth day that ecuador has been hit by fuel strikes public transport was suspended due to mass protests one person was killed in a clash with police people were injured most of them are members of the ecuadorian armed forces another protesters were imprisoned at the same time, president lenin morena did not want to solve the problem, but to save his life people from all over the country heard that they were heading for the capital, quito, and moved the government to guayaquil in addition, published a video call according to him, former president rafael correa and venezuelan president nicolas maduro are behind the strikes in the country lenin moreno, president of ecuador compatriots, i have moved to guayaquil in accordance with my constitutional powers, the government residence has also moved here for me, the peace and tranquility of ecuadorians comes first the people who have been on strike in recent days are protesting against the government s decision however , we saw robberies, beatings, and vandalism during the protests , and we realized that the strikes had a political purpose correa and maduro will take advantage of the situation to stage a coup it is necessary to think not to be led by someone else and not to damage the integrity of the country no one listened to the words of the head of state, who moved to a safer place and announced his appeal protesters on their way to quito set fire to a police station surrounded the congress building several dozen other law enforcement officers and soldiers were taken hostage in addition, petroa mazonas ep seized three production facilities of the state oil company as a result, the refineries stopped working and oil production was reduced by thousand barrels per day blitz the government has done what it wanted rising fuel and diesel prices will be a heavy burden on the pockets of the poor it is necessary to support the rich and stop putting pressure on the poor rising fuel prices will be a burden not only for drivers, but for the whole population if the price of fuel goes up, everything goes up when the snow around her sister s residents suffered egedi kvadorda mass strikes began after the decision of the government authorities, led by lenin morena, will sign a document abolishing fuel subsidies the goal is to save billion in subsidies from the state treasury to stabilize the country s economy in addition, ecuador s billion loan from the international monetary fund imf has promised to cut government spending thus, ecuador s indigenous people and farmers will not be reimbursed in fact , the cost of fuel in the country has doubled since the bill prices for food and medicine have also fluctuated however, the government insists the project is necessary for the country to emerge from the crisis and stabilize its economy juan sebastian roldan, secretary of the presidential administration the people of the country are responsible for the strike because the state is taking this step to improve the situation in the country this is not a confrontation between the people and the government let s not allow aggression and damage the image of our country this is the situation in ecuador today the people say that the authorities and the international monetary fund are colluding president lenin morena says correa and maduro want to step down together international organizations are silent for now the strikers plan to hold a protest rally in the capital on october with the participation of thousand people "
71,"ресей сыртқы істер министрі сергей лавров қазақстанға ресми сапармен келеді ол президент қасымжомарт тоқаевпен және сыртқы істер министрі мұхтар тілеубердімен кездесуге ниетті күн тәртібінде қандай тақырыптар болатынын сарапшы станислав притчин айтып берді сірә, сыртқы істер министрлері деңгейінде байыпты және шұғыл консультацияларды қажет ететін бір де бір себеп жоқ күн тәртібінің аясы кең болғандықтан тараптар талқылайтын мәселелерді анықтауға болады біріншіден, өзбекстанның еаэоға кіру мүмкіндігінің перспективасы қаралады , деп түсіндірді sputnik қазақстанға ресей ғылым академиясы шығыстану институты орталық азия мен кавказды зерттеу орталығы аналитикалық тобының жетекшісі станислав притчин оның айтуынша, байқоңырды дамыту мәселесі де талқыланады қала жабық мәртебеге ие енді оны ашу мәселесі талқылануда бұл кездесу кезінде көтеріледі және министрлердің күн тәртібінде болады деп ойлаймын , деді притчин ресей федерациясының сыртқы істер министрі сергей лавровтың қазақстанға ресми сапары жылдың қазанына жоспарланып отыр ",0,"russian foreign minister sergei lavrov will pay an official visit to kazakhstan he intends to meet with president kassymjomart tokayev and foreign minister mukhtar tleuberdy expert stanislav pritchin told about the topics on the agenda probably, there is no reason for serious and urgent consultations at the level of foreign ministers as the agenda is wide, it is possible to identify issues to be discussed by the parties first, the prospects of uzbekistan s accession to the eaeu will be considered, sputnik told russian science according to stanislav pritchin, head of the analytical group at the center for central asian and caucasus studies at the institute of oriental studies of the kazakh academy of sciences , the development of baikonur will also be discussed the city has a closed status now it is being reopened the official visit of the minister of foreign affairs of the russian federation sergey lavrov to kazakhstan is scheduled for october , "
72,"қазақстан президенті қасымжомарт тоқаев елорда бюджетінің неге қысқаратынын түсіндіріп, үкіметке түймедейді түйедей етпеуге кеңес берді, деп хабарлайды sputnik қазақстан тілшісі тағы бір маңызды мәселе шағын және орта бизнестен түсетін корпоративтік табыс салығын жылдан бастап жергілікті бюджетке беру микро және шағын бизнес субъектілерін салықтан босатқаннан кейін қала бюджеті миллиард теңгеге қысқарады негізінде, бұл күтілетін нәтиже, мәжбүрлі шара, бизнеске көбірек адам тарту үшін жасалып отыр үкіметтен мұны трагедияға айналдырмауды өтінемін одан да бақылау жасап, әрекет етіңдер сіздер жоспарланған шығынның орнын толтыруға қажетті миллиард теңгені оңай табасыздар деп санаймын , деді тоқаев астананы одан әрі дамыту мәселелері жөніндегі жиында мемлекет басшысы үкіметпен бюджетке түсетін кірістер жайлы қазанда өтетін жиналыста тағы сөйлесетінін атап өтті есесіне біз халықты бизнеспен айналысуға ынталандырамыз әйтпесе, тығырықтан шыға алмаймыз , деді ол айта кетсек, қазақстан президенті қасымжомарт тоқаев қыркүйекте жария еткен жолдауында үкіметке микро және шағын бизнесті үш жылға табыс салығынан босату туралы заң жобасын әзірлеуді тапсырған болатын премьерминистрдің бірінші орынбасары қаржы министрі әлихан смайылов шағын бизнесті салықтан босатсақ, жылы ел бюджеті миллиард теңгеден қағылатынын мәлімдеген еді айтуынша, былтыр микро және шағын бизнестен мемлекеттік бюджетке миллиард теңгеге тарта салық түскен салықтан кімдер босатылады смайыловтың сөзінше, салық заңнамасына сәйкес, адам жұмыс істейтін және жылдық табысы мың аекке дейін немесе миллион теңгені құрайтын жеке кәсіпкерлер мен заңды тұлғалар микробизнеске жатады ал адамға дейін жұмысшысы бар, жылдық табысы аекке дейін немесе жылына миллион теңге болатын ұйымдар шағын бизнес саналады ",0,"kazakh president kassymjomart tokayev explained why the capital s budget will be reduced and advised the government not to push the button , sputnik kazakhstan correspondent reports another important issue is the transfer of corporate income tax from small and medium business to the local budget from micro and taxes to small businesses after emptying the city budget of billion will be reduced in fact, it is a forced measure, the expected result, business is done in order to attract more people please do not spin the tragedy this government you have even more control and carry on p necessary to compensate for the loss of the planned billion, i think it is easy to find, tokayev said the head of the j nda memleket on the issues of further development of the capital in a meeting to be held on october about the government budget revenues in the stressed speak but we encourage people to engage in business otherwise, we will not be able to get out of the deadlock, he said in his september message, kazakh president kassymjomart tokayev instructed the government to draft a law on exemption of micro and small businesses from income tax for three years first deputy prime minister minister of finance alikhan smailov said that small businesses should be exempted from taxes according to him , last year the state budget received about billion tenge in taxes from micro and small businesses who will be exempt from taxes according to smailov, according to the tax legislation, people work and the annual income is thousand mci individual entrepreneurs and legal entities with up to million tenge or million tenge belong to microbusiness organizations with up to employees with an annual income of up to mci or million tenge per year are considered small businesses "
73,"қала күні аясында қызылордада ұйымдастырылған youth formula жастық шақтың формуласын сезін мерекелік шарасы барысында абзал және к толық серіктестігінің бас директоры мағжан ералиев көпбалалы отбасыға пәтер кілтін табыстады бұл туралы қалалық ішкі саясат бөлімі facebook әлеуметтік желісіндегі парақшасында хабарлады қайырымдылық шараларына әрдайым үлес қосып жүрген компания қалалық әкімдік және атамекен ұкп бастамасымен қолға алынған менің атамекенім әлеуметтік жобасы аясында үш бөлмелі пәтер кілтін кенжебековтер отбасына табыстады өз кезегінде жаңа қоныс иелері кәсіпкерге алғыс білдірді жас маман нұрболат жұбайы ботагөзбен бірге екі ұл және хадиша, райяна, айша есімді үшем тәрбиелеп отыр олар бұған дейін жалдамалы пәтерде тұрып келген ",0,"youth formula organized in kyzylorda as part of the city day feel the formula of youth during the event, magzhan eraliev, general director of abzal co , handed over the keys to the apartment to a large family this was announced by the department of internal policy of the city on its facebook page the company, which regularly contributes to charity events, handed over the keys to a threeroom apartment to the kenzhebekov family within the social project my fatherland initiated by the city akimat and nce atameken at one time, the new settlers thanked the businessman the young specialist nurbolat and his wife botagoz are raising two sons and three children, hadisha, ryana and aisha they used to live in a rented apartment "
74," жылғы физика саласы бойынша нобель сыйлығын астрофизиктер алды лауреаттардың есімі қазанда стокгольмде жарияланды биылғы сыйлықтың жартысын физикалық космологиясы жаңалығын ашқан үшін джеймс пиблс алады ал қалғанын майкл мейджор мен дидье келоз иеленеді қос ғалымға сыйлық күн типтес жұлдызды айналып жүретін экзопланетаны ашқаны үшін берілді джеймс пиблс канадалық және америкалық физик ол жойқын жарылыс теориясын, күңгірт материя формасын зерттеуге көп үлес қосқан ал мишель майор мен дидье келоз швейцариялық астрофизиктер олар жылы тұңғыш рет экзопланетаны ашқан экзопланета күн жүйесінен тыс орналасқан, күнге ұқсас, негізгі тізбек жұлдызын айналып жүрген планета нобель сыйлығының биылғы жүлде қоры миллион швед кронын мың доллар құрайды пиблс бұл соманың жартысын, швейцариялық ғалымдар жартысын алады нобель сыйлығын тапсыру қазанда басталған медицина және физиология бойынша нобельді америкалық ғалымдар уильям кэйлин мен грен семенца және британиялық сэр питер рэдклифф алды ал әдебиет саласы бойынша нобель иегерлері қазанда жарияланады биыл әдебиет бойынша сыйлық екі адамға табысталады былтыр жыныстық бопсалау дауынан кейін әдебиет саласы бойынша нобель сыйлығы берілмеген қазанда бейбітшілік саласы бойынша, қазанда экономика бойынша нобель сыйлығының лауреаттары жарияланады медицина саласы бойынша нобель сыйлығының иегерін стокгольмдегі каролин институты, әдебиет саласы бойынша швед академиясы, физика, химия және экономика саласындағы сыйлықты швецияның ғылым академиясы анықтайды ал сыйлықты норвегияның осло қаласындағы нобель комитеті табыстайды ",0,"the nobel prize in physics was awarded to astrophysicists the winners were announced on october in stockholm half of this year s award will go to james pebbles for discovering the discovery of physical cosmology the rest will be owned by michael major and didier keloz the two scientists were awarded for the discovery of an exoplanet orbiting a solartype star james peebles is a canadian and american physicist he made a great contribution to the study of the theory of destructive explosions, the form of dark matter and michelle major and didier keloz are swiss astrophysicists in , they u opening times kzoplanetan an exoplanet is a planet outside the solar system that resembles the sun, orbiting a major chain star this year s nobel prize fund is million swedish kronor , people will receive half of this amount, and swiss scientists half the awarding of the nobel prize began on october the nobel prize in medicine and physiology was awarded to american scientists william kaylin and green sement and british sir peter radcliffe the nobel prize in literature will be announced on october this year the prize for literature will be awarded to two people the nobel prize in literature was not awarded last year after a sexual harassment scandal the winners of the nobel prize in literature and the nobel prize in economics will be announced on october the caroline institute in stockholm, the swedish academy of literature, and the nobel prize in physics, chemistry and economics the prize is awarded by the swedish academy of sciences the prize is awarded by the nobel committee in oslo, norway "
75," қазан sputnik күздің екінші айының басында елдің басым бөлігінде жылы ауа райы сақталады, деп хабарлады қазгидромет ірі қалалардағы ауа райы қазан күні астанада жауыншашынсыз түнде градус, күндіз градус жылы болады алматыда желдің екпіні м с түнде , күндіз градус жылы шымкентте жауыншашынсыз желдің екпіні м с түнде градус, күндіз градус жылы сәрсенбі күні астанада түнде градус, ал күндіз градус нөлден жоғары алматыда жаңбыр жауып, найзағай ойнауы мүмкін солтүстікшығыстан жел соғады түнде , күндіз плюс шымкентте де күн жылы болады түнде градус болса, күндіз градус жылы қазан күні елордада жаңбыр жауады түнде градус, күндіз градус жылы болады алматыда көшпелі бұлт болады түнде және таңертең жаңбыр жауады тұман болады түнде градус, күндіз градус жылы шымкентте желдің екпіні м с түнде , күндіз градус жылы бұған дейін синоптиктер қазан айына арналған ауа райы болжамымен бөліскен болатын оған сәйкес, күздің екінші айында ауа райы құбылмалы болады жауыншашын, тұман, көктайғақ, екпінді жел болжануда қазгидрометтің ақпаратынша, қазан айында орташа температура қазақстанның басым аумағында норма шамасында, ал түркістан, жамбыл, алматы облыстары мен қызылорда облысының батысында нормадан с жоғары болады жауыншашын мөлшері еліміздің көптеген бөлігінде норма шамасында және нормадан көп, батыс қазақстан, атырау, ақтөбе, қызылорда облыстарында, сондайақ, қостанай мен қарағанды облыстарының кей жерлерінде нормадан төмен болады деп болжанып отыр ",0,"october sputnik at the beginning of the second month of autumn, the weather will remain warm in most parts of the country, kazgidromet reports the weather in major cities will be without precipitation in the capital on october the temperature will be c at night, c in the daytime in almaty, wind gusts are m s the temperature will be c at night and c in the daytime no precipitations in shymkent wind gusts m s the temperature will be c at night, c in the daytime on wednesday in the capital it will be c at night and c in the daytime it may rain and thunder in almaty the wind is blowing from the northeast at night, plus in the daytime it will be warm in shymkent as well the temperature will be c at night, c in the daytime on october , it will rain in the capital the temperature will be c at night, c in the daytime partly cloudy weather is expected in almaty it will rain at night and in the morning it will be foggy the temperature will be c at night and c in the daytime in shymkent, wind gusts are m s the temperature will be c at night, c in the daytime earlier , the weather forecaster shared the weather forecast for october according to him, the weather will be changeable in the second month of autumn precipitation, fog, ice, strong winds according to kazhydromet, the average temperature in october will be within the norm in most parts of kazakhstan , and in turkestan, zhambyl, almaty and kyzylorda oblasts precipitation is expected to be above normal in most parts of the country, below normal in west kazakhstan, atyrau, aktobe, kyzylorda oblasts, as well as in some parts of kostanay and karaganda oblasts "
