text,label,english
"бүкіл әлемде, сіз қайда айдалсаңыз да, айдалсаңыз да, қайда қозғалсаңыз да, қозғалсаңыз да, қайырлы күн бар. жаһандық мақсатта біріктірілген көптеген тұлғалармен бір компания. ең жоғары сапаны инновациямен және құндылықпен жеткізу. мақсаттары, қарым-қатынастары, командалары, шеберлігі мен күші бар бір компания. ортақ құндылықтармен бір компания. сапа, тұтастық, сауықтыру және қауіпсіздік. біз қоршаған ортаға және қоғамға қамқорлық жасаймыз. біз бір-бірімізбен ... және бір-бірімізден үйренуге міндеттіміз. бір компания. көлік жүргізу. қозғалмалы. өмірге әсер ету. 100 жылдан астам және тағы 100 жыл. қайырлы жыл сол жерде болады. көптеген жүздер. бір компания. жақсы жыл.",0,"all around the world, wherever you are driven and being driven, wherever you are moved and being moved, goodyear is there. one company, with many faces, united by a global purpose. to deliver the highest quality with innovation and value. one company with many goals, relationships, teams, excellence and strength. one company with shared values. quality, integrity, wellness and safety. we care for our environment and our community. we are committed to learning with each other...and from each other. one company. driving. moving. touching lives. for more than 100 years and 100 more to come. goodyear will be there. many faces. one company. goodyear."
"хэмптон тойотада біз сізді сататын сатылым жасаймыз! бұл біздің 4 шілдедегі жыл сайынғы экстраваганза. жүздеген автомобильдер, жүк көліктері мен фургондар ... керемет баға бойынша. дүкен аралау. содан кейін хамптонға келіңіз, өйткені біз ең төменгі бағаларға кепілдік береміз. дұрыс көлік, дұрыс баға, тиісті дилер. хамптон тойота ... дәл сол жерде саналады.",0,"at hampton toyota, we're having a sale that'll blow you away! it's our annual july 4th birthday extravaganza. hundreds of cars, trucks, and vans ... at unbelievable rock bottom prices. shop around. then come to hampton because we guarantee the lowest prices. the right car, the right price, the right dealer. hampton toyota ... right where it counts."
"өте ерекше автомобильді енгізу. шектеулі сандармен салынуы оны ерекше етпейді. сонымен қатар оның шектеулі уақытқа қол жетімділігі. тіпті кондиционерді, автоматты беріліс қорабын және am / fm стереоның қосылуы да ерекше емес. бірақ мұның бәрі honda accord-ты 21 235 долларға бағалайтын кезде. «ерекше» дыбыс жеткіліксіз.",0,"introducing a very special automobile. being built in limited numbers doesn't make it special. nor the fact that it's available for a limited time. even adding air conditioning, automatic transmission, and an am/fm stereo isn't that unusual. but when all this describes a honda accord at $21,235. ""special"" sounds downright inadequate."
"мен колледжді бітірген кезде, мен ешқашан көлікке ие бола алмаймын деп ойладым, әсіресе жаңа машина. бақытымызға орай, досым маған хондадан арнайы «колледжді қаржыландыру бағдарламасы» туралы айтты. мен жергілікті honda дилерін тексергенде, мен тіпті мүлдем жаңа көлікке ие бола алатынымды түсіндім. маған бар болғаны 10% орналастыру керек болды, содан кейін мен жұмыс тапқанға дейін артық төлемейтін едім. мен оның қаншалықты оңай болғанына сене алмадым. хонда колледжінің бағдарламасы үшін алғыс айтамыз.",0,"when i graduated college, i thought i'd never be able to afford a car, especially a brand new one. luckily, a friend told me about a special ""college financing program"" from honda. and when i checked out my local honda dealer, i realized even i could afford a brand new car. all i had to do was put 10% down, then i wouldn't pay any more until i found a job. i couldn't believe how easy it was. thank goodness for honda's college program."
"я, білемін, өткен күні мен әйеліме жаңа honda-да тапқан осы керемет мәміле туралы айттым, ал оның айтқаны «бізде жаңа көлік жоқ». содан кейін мен оған аз ақшаға қанша көлік алуға болатындығы туралы айта бастадым. және ол «жеткілікті арзан емес» дейді. содан кейін мен кондиционерді, қауіпсіздік жастықшаларын және тіпті cd ойнатқышты еске түсіремін. ол не дейді? ... сіз оны болжадыңыз! бірақ содан кейін мен бағаны айтқан кезде ... ол күлді. хонда ... мұнда барлығы күлімсіреп тұр.",0,"ya know, the other day i was telling my wife about this incredible deal i found on a new honda, and all she could say was ""we can't afford a new car"". so then i started telling her about how much car you can get for so little money. and she says ""not cheap enough"". then i mention the air conditioning, air bags, and even a cd player. so what does she say?...you guessed it! but then when i mentioned the price...she actually smiled. honda...it has everyone smiling."
240 ат күші бар v-6 қозғалтқышының барлық қуаты. vtec технологиясының барлық өнімділігі. жүз мың мильдік күйге келтірудің барлық сенімділігі. шығарындылары аз көлік құралының барлық экологиялық бағыты. осының бәрі. және ол жылдамдықты 6 жылдамдықты қолмен беріліс қорабымен қол жетімді. сіз ештеңе күткен жоқсыз. honda-дан 6 жылдамдықты купе.,0,all the power of a 240 horsepower v-6 engine. all the performance of vtec technology. all the reliability of a hundred-thousand-mile tune-up. all the environmental dedication of a low emission vehicle. all this. and it's available with a responsive 6-speed manual transmission. surely you didn't expect anything less. the 6-speed accord coupe from honda.
"honda accord гибриді ешқандай ракета емес, бірақ 7-60 секундтың 0-60 уақыты - әсерлі. marooney honda of miami 5925 nw 167 көшесінде, пальметто жедел жолынан тыс жерде көп нәрсе алыңыз.",0,"the honda accord hybrid is no rocket, but with a 0-60 time of 7.5 seconds - impressive. get a great deal at marooney honda of miami 5925 n.w. 167 street, just off the palmetto expressway."
"осы сәтте сіз сенімді honda civic сатып ала аласыз және кондиционер, сириус радиосы және орталық қойма консолі сияқты опциялардан үнемдей аласыз. honda-дан азаматтық құндылықтар пакеті. уақыт біткенше өзіңіздікін алыңыз.",0,"at this moment you can get a reliable honda civic and save on options like air conditioning, a sirius radio, and a center storage console. the civic value package from honda. get yours before time runs out."
"ханымдар мен мырзалар. сіздердің назарларыңызды сұраймын. мен сіздерді honda-ның жаңа жер туралы армандайтын технологиялар сериясының алғашқы шығарылымымен құттықтағым келеді. сәнді дизайн! ... енді, ақылды ой бар. біз мұны екі әлемнің ең жақсысын алу деп ойлаймыз - сәнді және спорттық купе тәрізді сәндеу, бірақ қосымша практикалық тұрғыдан 5 есік пен сіздің өміріңізге сәйкес келетін сиқырлы орындықтармен. бұл қандай жақсы! жақында сізде отын үнемдеу мен өнімділіктің керемет тепе-теңдігін қамтамасыз ететін 1,6 литрлік жаңа турбо дизельді қозғалтқыш бар. ханымдар мен мырзалар. ең жақсы деңгейде ақылды ойлау! .... honda civc азаматтық люк.",0,"ladies and gentlemen. may i have your attention please. i'd like to welcome you all to the first release in honda's new earth dreams technology series. stylish design with substance!.....now, there's a clever thought. we like to think of it as getting the best of both worlds - sleek and sporty coupe-like styling, but with the added practicality of 5 doors and magic seats that adjust to suit your lifestyle. how good is that eh! plus soon, you'll have the choice of a new 1.6 litre turbo diesel engine that delivers a remarkable balance of fuel economy and performance. ladies and gentlemen. clever thinking at its best! ....the honda civic hatch."
мүмкіндік жылына бір рет қана соғып тұрады. және сіз оны білмей тұрып жоғалып кетті. мүмкіндік терезесі әлі ашық болған кезде honda дилерін көріңіз.,0,opportunity knocks only once a year. and it's gone before you know it. see your honda dealer while the window of opportunity is still wide open.
"ешқашан көшеге шығасыз ба? жақсы техникалық, бұл сізді ашық ауада жасайды. honda-дан жаңа cr-v-ны жақсы пайдалану үшін сізге «экстремалды спортшы» болу қажет емес. бірақ 4 дөңгелегі бар нақты уақыт режимімен, пикник үстелімен және интерьерінің кеңдігімен сіз «экстремалды пикник» бола аласыз. хонда. барлық жаңа cr-v.",0,"ever go outside? well technically, that makes you the outdoorsy type. you don't have to be an 'extreme athlete' to get good use of the all-new cr-v from honda. but with its rugged real time 4 wheel drive, built-in picnic table and roomier interior, you could be an 'extreme picnicker'. honda. the all new cr-v."
"автомобиль жолымен айқайла! міне фитнес спорт келеді. жедел. олардың мөлшерінен тыс күшті барлық нәрселерден шабыт алады. бес есік. бес жолаушы. бес беріліс. поршеньді-сорғымен толқуды газ сорғыштан, аз шығарылатын машинадан алыңыз. vtec қуаты. тас жолда бір галлонға 38 миль жеткізетін орташа, таза машина. күйдір, балам, күйдір.",0,"screamin' down the motorway! here comes fit sport. impetuous. inspired by all things powerful beyond their size. five doors. five passengers. five gears. get your piston-pumpin' thrill from a gas-sipper, low emission vehicle. vtec power. a mean, clean machine that delivers 38 miles per gallon on the highway. burn, baby, burn."
"сіз өзіңіздің автокөлігіңіздегі қоршаған орта туралы өз пікіріңізді білдіре аласыз немесе оны өзіңізбен бірге жасай аласыз. хондадан американың алғашқы бензинді электрлік гибридін, түсінігін енгізу. әлемдегі ең үнемді автомобиль.",0,"you can express your opinion about the environment on your car, or you can do it with you car. introducing america's first gasoline electric hybrid, the insight, from honda. the most fuel efficient car in the world."
"жоғарыда, солтүстік полюске жақын көлік құралы жүруге құқылы. 240 ат күші бар қозғалтқыш, 4 дөңгелекті жетек жүйесі және төрт жұлдызды 5 жұлдызды қауіпсіздік рейтингісі бар болса да, сыпайы болған жөн. хонданың жаңа ұшқышы.",0,"up here, the vehicle closest to the north pole has the right-of-way. even with a 240-hp engine, a 4-wheel drive system and a quadruple 5-star safety rating, it's good to be courteous. the new pilot from honda."
"терең дем алып, байлаңыз және қызыл старт түймесін басыңыз. honda s2000 237 а.к., 2,2 литрлік втек қозғалтқышын жинақтайды, бұл honda-дың ең керемет спорттық машинасы. оның қозғалтқышын 8000 айн / мин-ге дейін алудың қажеті жоқ. ... ... мүмкін болса да, жай ермек үшін. honda s2000 дайын, дайын және қабілетті. сен?",0,"take a deep breath, buckle up, and press the red start button. the honda s2000 packs a 237 hp, 2.2-liter vtec engine, making it the most exhilarating sports car honda has ever built. you don't have to take its engine up to 8000 rpm's . . . although you can, just for fun. the honda s2000 is ready, willing, and able. are you?"
"сен басқаратын нәрсе. немесе солай дейді. бұл бізді хонданың жаңа лев келісіміне әкеледі. лев - аз шығарылатын көлікке қысқа. демек, сіздің маңайыңызда тұратын адамдар жалғыз логикалық қорытындыға келеді ... сіз аз эмиссиялық лев келісімін құру туралы жауапты шешім қабылдадыңыз.",0,you are what you drive. or so the saying goes. which brings us to the new lev accord from honda. lev is short for low-emission vehicle. which means the folks who live in your neighborhood will come to the only logical conclusion...you've made a responsible decision to drive the new low-emission lev accord.
"хонда хонда деген не? ол үшін ... бұл жақсы жолдар. олар үшін ... жақсы мектептер. бұл оған үстелге тамақ қоюға көмектеседі. және балаларының қауіпсіздігін қамтамасыз етуге көмектеседі. бұл олардың қалаған заттарына үнемдеу. және оларға қажет заттар үшін ресурстар. бұл жақсы жұмыс, тұрақты жұмыс. хонда ... біз матаның бір бөлігі екенімізді мақтан тұтамыз ... осының бәрінің қан тамырлары. өйткені біз ... біз тек көлік құрастырып қана қоймаймыз ... ... біз қоғамдастық құруға көмектесеміз ... дәл осы жерде.",0,"honda what is honda? for him...it's better roads. for them...better schools. it helps her put food on the table. and helps to keep her kids safe. it's savings for the things they want. and resources for the things they need. it's better jobs, steady jobs. at honda...we're proud to be part of the fabric...the lifeblood of all these things. because together...we're not just building cars... ...we're helping to build a community...right here at home."
"су көлігі өз иелеріне ұқсай бастаған, махаббат тұтқалары мен былғары орындықтармен жабдықталған әлемде, h2 әлі де сол жерде сізге құлап түсіретін және сізге 20. бере алатын біреуі бар екенін дәлелдейді. стандартты ерекшеліктер, h2 интерьердегі жайлылық, жолдағы және жолсыздық арасындағы тепе-теңдікті қамтамасыз етеді. хоммер. басқа ештеңе сияқты емес.",0,"in a world where suv's have begun to look like their owners, complete with love handles and mushy seats, the h2 proves that there is still one out there that can drop and give you 20. and with a more spacious comfortable interior and a host of standard features, the h2 strikes a perfect balance between interior comfort, on-road capability and off-road capability. hummer. like nothing else."
максимализм. жаңа h2. хоммер. басқа ештеңе сияқты емес.,0,maximalism. the new h2. hummer. like nothing else.
hyundai-де көлікті онлайн режимінде сатып алу мүмкіндігі бар ... және қатысушы дилер оны сізге жеткізеді. 2020 tuscon немесе elantra-да 84 айға дейін нөлдік сәуір алыңыз ... және 4 ай ішінде төлем жасамаңыз. hyundai usa dot com-ге кіріңіз,0,"hyundai has options to shop for a vehicle online...and a participating dealer will deliver it, right to you. get zero apr for up to 84 months on the 2020 tuscon, or elantra...plus make no payments for 4 months. visit hyundai usa dot com"
"кейбір мәртебелік белгілер интеллектке қатысты. стандартты жабдық ретінде алдыңғы және бүйірлік қауіпсіздік жастықтарын ұсынатын бірнеше орташа өлшемді седандардың бірін жариялау. hyundai-ден толығымен қайта жасалған соната. жомарт жабдықталған, жаңа соната болаттан арматураланған қорғаныс торының қосымша қауіпсіздігімен жасалған, мықты және қуатты v6 қозғалтқышы мен жаңа, ерекше жаңа сызықтары бар. көбірек білу үшін www.hyundai.com сайтына кіріңіз немесе 1-800-826-автокөліктерге қоңырау шалыңыз. hyundai. көлік жүргізу - сену.",0,"some status symbols are more about intelligence. announcing one of the few mid-size sedans to offer both front and side airbags as standard equipment. the totally redesigned sonata from hyundai. generously equipped, the new sonata is built with the added safety of a steel-reinforced safety cage and features a robust and powerful v6 engine and fresh, distinctive new lines. to learn more, visit www.hyundai.com or call 1-800-826-cars. hyundai. driving is believing."
"көзді жұмып, әсемдік пен талғампаздықты білдіретін көлік құралының сыртын суретке түсір. ішінде, әр сапарды жақсартатын бай жайлылық пен инновациялық мүмкіндіктерді елестетіңіз. жарайды ма? енді көзіңді аш. таңқалдыңыз ба? сізді барлық жаңа hyundai equus күтеді. hyundai кепілдігімен байланысты күтім және американың ең жақсы 10 жылдық / 100000 миль кепілдігімен. ақыр соңында, қол жетімділіктің дәмін бұзбайтын көлік.",0,"close your eyes and picture a vehicle exterior that expresses beauty and elegance. inside, envision the rich comfort and innovative features that enhance every ride. ok? now open your eyes. surprised? the all new hyundai equus is waiting for you. with hyundai assurance connected care and america's best 10-year/100,000-mile warranty. finally, a vehicle that doesn't compromise taste for affordability."
"дәмдеуіштер. hyundai sante fe. v6 қуаты, толық төрт дөңгелекті жетек және американдықтардың кепілдік берудің ең жақсы жоспары. sante fe.",0,"spice things up. the hyundai sante fe. v6 power, full-time four wheel drive, and freedom of america's best warrantee plan. the sante fe."
"моцарттың фортепианодағы соната бар. кәмелетке толмаған шуберттің сонатасы бар. содан кейін, 14 сатылы электр заряды бар робо-батырмадағы жаңа hyundai sonata-дың бәрі бар. өйткені әдемі өнер туындылары өмір сүруге арналған.",0,"there's mozart's piano sonata in b flat major. there's schubert's sonata in a minor. and then, there's the all new hyundai sonata in a 14 step electro-charged paint robo-dip. because beautiful works of art are meant to last."
"edmunds dot com «hyundai әлемді осы нәрсемен жаулап алуы мүмкін» деді. автомобиль мен жүргізуші нүктелік ком «жай ғана әсерлі» деп айқайлады. және motortrend dot com «бұл американың келесі сатушысы болуы мүмкін» деп қосты. бұлардың бәрін, бұған дейін олардың ешқайсысы көрмеген. [экранда баға пайда болады] екі жүз аттың күшін ұсынады, бір галлонға отыз бес миль ... hyundai sonata. және сіз бұл туралы бізге дәйексөз келтіре аласыз.",0,"edmunds dot com said ""hyundai just might take over the world with this thing"". car and driver dot com exclaimed ""just call it impressive."" and motortrend dot com added ""this could be america's next best seller."" all of that, before any of them saw this. [price appears on screen] presenting the two hundred horsepower, thirty five miles per gallon... hyundai sonata. and you can quote us on that."
барлық жаңа hyndai tuscon американың ең жақсы кепілдемесімен. кез-келген нәрсе үшін өте жақсы.,0,the all new hyndai tuscon with america's best warranty. perfect for whatever...whenever.
сіз тыныштандыратын самал шығаратын кондиционері бар көлікті басқарған кезіңіз болды ма? таза алтын үлпектері ағашқа жылтыратылған машинамен жүрдіңіз бе? әрине сізде жоқ. өйткені бұл ешқашан көлік болған емес. қазірге дейін. барлық жаңа infiniti м. бұл шабыттанған спектакль. бұл инфинити тәсілі.,0,have you ever driven a car with air conditioning that creates a calming breeze? have you driven a car that has pure gold flake hand polished into the wood? of course you haven't. because it's never been a car. until now. in the all new infiniti m. this is inspired performance. this is the way of infiniti.
олар су көлігінде ешқашан спорттық машинаның жүрегі болмайды дейді. олар көліктің ешқашан басын айналдырмайтынын айтты. немесе нұсқаулар беріңіз. немесе фильмдер ойнау. олар қателесті. 315 ат күші infiniti fx. infiniti.com сайтындағы су көлігін қайта қарастырыңыз.,0,they said an suv would never have the heart of a sports car. they said an suv would never turn heads. or give directions. or play movies. they were wrong. the 315-horsepower infiniti fx. rethink the suv at infiniti.com.
"сәнді көліктер құрастырылған және таңғажайып санмен сатылады. болаттың, әйнектің және ағаштың бірігуі. бұл жансыз машиналар шығаратын жансыз процесс. оларда белгілі бір ұшқын жоқ. шабыттың ұшқыны. мұнай мен кенепті өнерге айналдыра алатын сол алхимия. жадыға бір сәт немесе инфинитиге екі қарапайым щетка соққысы. шабыт біздің қолымызға тигеннің бәрінен айқын көрінеді. бұл біздің металға өмір әкеледі. біздің инженериямызға шеберлік, ал біздің брендке дауыс беру. шабыттанған өнімділік - бұл infiniti-дің жаңа белгісі. оның өнер сұлулығымен және табиғаттың сұйықтығымен жоғарылатылған өнімділігі. оның өнімділігі, біз иелеріміздің эмоционалды жағдайын қаншалықты жақсы өңдейтіндігімізбен өлшенеді. оның функционалдығын шабыттандыратын нәрсеге айналдыратын өнімділігі. бірақ шабыттанған өнімділік тек жай сызық емес. оның біздің философиямыз. біздің қайда екенімізді, қайда бара жатқанымызды және оған жету үшін не істеуіміз керектігін айтады. және бұл бәріміз бірге сапар шегетінімізді үнемі еске салады. дизайнерлеріміз, дилерлеріміз, сынақ жүргізушілеріміз, инженерлеріміз, бәріміз шабыттанамыз. біз шабыттандырылған көліктер жасаймыз. шабыт иелері таңдаған.",0,"luxury vehicles are engineered and sold in in staggering numbers. amalgamations of steel, glass and wood. it's a soulless process, that produces soulless cars. they lack that certain spark. the spark of inspiration. that alchemy, that can transform oil and canvass into art. a moment to a memory or two simple brush strokes into an infiniti. the inspiration is evident in everything we touch. it brings life to our sheet metal. artistry to our engineering, and a voice to our brand. inspired performance is infiniti's new tagline. its performance that's elevated by the beauty of art, and fluidity of nature. its performance that's measured by how well we handle the emotional terrain of our owners. its performance that transforms purely functional into something inspirational. but inspired performance is more than just a tagline. its our philosophy. it tells us where we are, where we are going, and what we must do to get there. and it serves as an ever present reminder, that we are all traveling together. our designers, our dealers, our test drivers, our engineers, we are all inspired. we make inspired vehicles. chosen by inspired owners."
"машиналар машиналарды басқара бастағанда біз өзгерісті қарастырамыз. компьютерлер өнімділікті өлшей алады. бірақ компьютерлер сезіне алмайды. оларда импульс жоқ. сондықтан infiniti-де жапония министрлігі өзінің ерекше шеберлігімен танылған шебер жүргізушіге ие. оның жалғыз жұмысы - инженерлерге адамның кері байланысын қамтамасыз ету. эмоционалды кері байланыс. ag седанында, купеде, конверттелген немесе жаңа g25 седанында бір диск, сонда сіз оның жасаған қуанышын бірден сезесіз. бұл шабыттанған спектакль. бұл инфинити тәсілі.",0,"when machines start driving machines we'll consider a change. computers can measure performance. but computers can't feel. they don't have a pulse. which is why infiniti has a master driver, recognized by the ministry of japan for his extraordinary skill. his sole job is to provide engineers with human feedback. emotional feedback. one drive in a g sedan, coupe, convertible, or the new g25 sedan, and you'll instantly feel the exhilarating difference he makes. this is inspired performance. this is the way of infiniti."
дизайн - бұл жаңа сән-салтанат. бұл infiniti-ді әлемдегі ең прогрессивті автомобиль шығаратын компания етеді. ол функционалды эмоционалдыға айналдыра алатын күшке ие. бұл инновацияны күшейтеді. бұл өнімділікті арттырады. және бұл бізді арандатушылық сияқты қуатты және әдемі нысандар жасауға итермелейді. infiniti кезінде форма келесі функцияны орындайды және ешкімге ермейді. 340 ат күші. инфинитиден.,0,"design is the new luxury. it's what makes infiniti the most progressive car company in the world. it has the power to transform the functional into the emotional. it fuels innovation. it fuels performance. and it fuels us to create objects that are as powerful and beautiful as they are provocative. at infiniti, form follows function, and follows no one. the 340-horsepower fx. from infiniti."
"мұнда таңбаланбаған, классификацияланбаған және дәстүрден тыс болу керек. өлшемдер мен өнімділікті біріктіру. 315 ат күші v8 күшіне ие болу үшін. s-квадраттық ультра жастыққа ие болу, спортпен шұғылдану және сізге қажет болған жағдайда. міне fx45. (infiniti. болашақты жеделдету.)",0,"here's to being unlabeled, unclassified and unconventional. to fusing sized and performance. to having the power of a 315-horsepower v8. to being an s-squared u-v, with exponentially more sport, and utility when you need it. here's to the fx45. (infiniti. accelerating the future.)"
"idesign - бұл жаңа сән-салтанат. бұл infiniti-ді әлемдегі ең прогрессивті автомобиль шығаратын компания етеді. ол функционалды эмоционалдыға айналдыра алатын күшке ие. бұл инновацияны күшейтеді. бұл өнімділікті арттырады. және бұл бізді арандатушылық сияқты қуатты және әдемі нысандар жасауға итермелейді. infiniti кезінде форма келесі функцияны орындайды, ешкімге ермейді. 340 ат күші. инфинитиден.",0,"idesign is the new luxury. it's what makes infiniti the most progressive car company in the world. it has the power to transform the functional into the emotional. it fuels innovation. it fuels performance. and it fuels us to create objects that are as powerful and beautiful as they are provocative. at infiniti, form follows function, follows no one. the 340-horsepower fx. from infiniti."
сіз ешқашан тыныштандыратын самал шығаратын кондиционері бар көлікті басқардыңыз ба? сіз таза күмістен жасалған қолды ағашқа жылтыратқан көлік жүргіздіңіз бе? әрине сізде жоқ. өйткені бұл ешқашан көлік болған емес. бірақ барлық жаңа infiniti m. бұл шабыттанған спектакль. бұл инфинити тәсілі.,0,have you ever driven a car with air conditioning that creates calming breezes? have you driven a car that has pure silver dust hand polished into the wood? of course you haven't. because it's never been a car. but the all new infiniti m. this is inspired performance. this is the way of infiniti.
2019 infiniti qx50 ... салтанатта өмір сүру керек ... барлық жаңа infiniti qx50-ді айына 379 жалға алыңыз ... infiniti ... дискіні күшейтіңіз,0,the 2019 infiniti qx50...luxury should be lived in...lease the all new infiniti qx50 for 379 a month...infiniti...empower the drive
"ымырасыз қуат пен тиімділік 2014 infiniti m гибридін табиғаттан шабыттандырып, біз керемет күш пен тыныштық тиімділігінің үйлесімді тіршілік етуімен гибрид жасадық. 350 а.к. және 30 мпг-тан артық жеткізетін жалғыз көлік құралын таныстыру. infiniti қолтаңбасын ұсыну үшін жасалған infiniti тікелей жауап беру гибридті жүйесі 1 моторлы, 2 ілінісетін параллель гибридті электр пойызымен ерекшеленеді, бұл сізге 360 аттың барлық күшін сезінуге мүмкіндік береді, бұл сіздің infiniti m гибридін 0-ден 60 миль / с-қа 6 секунд ішінде алуға мүмкіндік береді. 2014 infiniti m гибридті. қосымша ақпарат алу үшін сізге жергілікті infiniti дилеріне немесе infintiusa.com сайтына кіріңіз.",0,"uncompromised power and efficiency the 2014 infiniti m hybrid inspired by nature, we crafted a hybrid featuring the harmonious coexistence of graceful power and quiet efficiency. introducing the only vehicle delivering more than 350 hp and 30 mpg. crafted to deliver signature infiniti performance the infiniti direct response hybrid system features a 1 motor, 2 clutch parallel hybrid power train that lets you experience all 360 horsepower allowing you to take your infiniti m hybrid from 0 to 60 mph in less than 6 seconds. the 2014 infiniti m hybrid. visit you local infiniti dealer, or infintiusa.com for more information."
"міне, бұл қалай жұмыс істейді. сіз балтиморлық шексіздікті нөлдік бастапқы жарнамен, нөлдік пайызбен және бір жыл бойы төлемдермен төлейсіз, біз сізге $ 500.00 жібереміз. жақсы.",0,"here's how this works. you pay infinity of baltimore zero down payment, zero interest and no payments for a year and we send you $500.00. nice."
"сен коляскадан оздың. сіз бірінші велосипедтен озып кеттіңіз. сен бірінші машинаңнан оздың. бұл болады. өмір көлікке сыйып кету үшін тым үлкен. сондықтан біз машиналар жасамаймыз. біз үлкен өмірге изузу труппасының үлкен жүк кеңістігі қажет деп санаймыз. және егер сіз 85 текше футтық кеңістіктен асып кетсеңіз, сәттілік тілеймін. исузу. көлік жоқ.",0,"you outgrew your stroller. you outgrew your first bike. you outgrew your first car. it happens. life is too big to fit in a car. that's why we don't make cars. we believe that big lives need the big cargo space of an isuzu trooper. and if you outgrow 85 cubic feet of cargo space, well, good luck. isuzu. no cars."
"балаларым мені жынды қылып жатыр! менен не күтетіндерін білмеймін! мен элизабет көлі мен оның достары дженни, сюзан және карен балетке кезек келгенде, мен дэнни мен питерді каратеге қалай апаруым керек? және жоқ-жоқ - мен ұмытып кеттім! пушистый ветеринарға баруы керек - және мұның бәрі бір уақытта !!! құдайға шүкір, менде изузу труппасы бар. мұнда 8 ыңғайлы орын бар, балаларымның түскі астарын, футбол жабдықтарын, шаңғыларын және пушисткаларын сақтауға жеткілікті орын бар, isuzu трубері менің ең жақын досым.",0,"my kids are driving me crazy! i don't know what they expect from me! how am i supposed to get danny and peter to karate when it's my turn to carpool elizabeth and her friends jenny, susan, and karen to ballet? and oh-no -- i forgot! fluffy has to go to the vet -- and all of this at the same time!!! thank god i have an isuzu trooper. with it's 8 comfortable seats, and enough storage space for my kids' lunch boxes, soccer equipment, skis, and fluffy, the isuzu trooper is my best friend."
"(еліктіргіш, еліктіргіш) кейде ниет объектісі неғұрлым қызықтырақ болады, неғұрлым төзбейтін болады, жақындаған сайын. жаңа 2014 типі. әдемі тыс. жаңа түрімен танысу үшін бүгін жергілікті ягуар сатушысына келіңіз.",0,"(seductive, alluring) sometimes an object of desire gets more intriguing, more irresistible, the closer you get. the new 2014 s type. beyond beautiful. to experience the new s type visit your local jaguar retailer today."
"сіз қарсы бола аласыз ба? жылдам көзқарасты тұрақты көзқарасқа айналдыратын күш. керемет көріністер қолмен жасалған кездесулер. bluetooth сымсыз телефон технологиясы. 390 а.к. күшейтілген v8 қозғалтқышының керемет өнімділігі. мүмкін, сіздің желкеңіздегі шаштар сізге бір нәрсе айтқысы келетін шығар. жаңа s-типті ягуар.",0,can you resist? the power to turn a quick glance into a lasting stare. breathtaking good looks. luscious handcrafted appointments. bluetooth wireless phone technology. the incredible performance of a 390-hp supercharged v8 engine. maybe those hairs on the back of your neck are trying to tell you something. the new s-type jaguar.
талғампаз. сәнді. керемет ... және қол жетімді. ягуардан шыққан барлық жаңа se1200. талғампаздық ... жеңілдетілген.,0,elegant. luxurious. magnificent...and affordable. the all new se1200 from jaguar. sophistication...simplified.
"«жібек пижама киіп жалаңаяқ жүргеніңізді көріңіз ... таудағы гольфты үйреніп, 3-рапид арқылы байдаркада жүргеніңізді көріңіз. 290 ат күші v8 ырғағымен қозғалатындығыңызды көріңіз.» жаңа jaguar xj сериясын жүргізіп жатқаныңызды көріңіз. 320 негізгі көшеде, үй қоймасының жанында орналасқан ньюингтондағы жергілікті дилерден біреуін сынап көріңіз. «",0,"""see yourself going barefoot wearing silk pajamas... see yourself mastering mountain golf and kayaking through class 3 rapids. see yourself moving to the rhythm of a 290 horsepower v8. ""see yourself driving the new jaguar xj series. test drive one at your local newington dealer on 320 main street, next door to home depot."""
"джип гранд чероки - бұл қатал, спорттық, сонымен бірге талғампаз. бұл кез-келген жерге бару, кез келген нәрсені жасау, көруге және көруге болатын көлік. джиптің заманауи 4 дөңгелегі басқаларға ұқсамайды және ол өз класындағы ең қуатты қозғалтқыштардың бірін жасайды. шындығында, джип-грек черокиі соншалықты толық жабдықталған, сізге жолдан басқа ешнәрсе қажет емес. джип гранд чероки ... сіз оны банкке апара аласыз ... немесе үлкен каньонға дейін.",0,"jeep grand cherokee -- it's tough, sporty, yet sophisticated. it's the go-anywhere, do-anything, see-and-be-seen vehicle. jeep's state-of-the-art 4-wheel drive is like no other and it sports one of the most powerful engines in its class. in fact, the jeep grand cherokee is so fully equipped, you won't need anything...except a road. jeep grand cherokee...you can take that to the bank ... or even up the grand canyon."
"мүмкін бұл теңдесі жоқ салтанат пен қабілет. отын үнемдеуі және черокиді сәндеу. немесе жақсартылған v-6 өнімділігі мен жанармай тиімділігі. егер сіз джиптің жаңа көлігінің еркіндігін сезінгіңіз келсе, ұстауға ешқандай себеп жоқ. сенде күш бар. және сіз оны қай жерден таба аласыз. тәуелсіздік күніне орай іс-шарада білікті жалға алушылар айына 379 долларға 4 x 2 үлкен чероки ларедосына қол қоя алады және айдай алады.",0,"maybe it's the unmatched luxury and capability. the fuel economy and grand cherokee styling. or the improved v-6 performance and fuel efficiency. if you've been looking to feel the freedom of a new jeep vehicle, there's no reason to hold back. you have the power. and where you'll find it is within. during the independence day event, well-qualified lessees can sign and drive grand cherokee laredo 4 x 2 for $379-a-month."
